,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
1163,2020-09-24 21:49:00," I added $ROKu back today, sold 200 yesterday lol it\xe2\x80\x99s a great trading stock. I\xe2\x80\x99ll add more on further dips. Added to $NKE too'",4734,0.00021150569537389599,0.0,0.743,0.257,0.7846659262180209
1164,2020-09-24 21:48:00," I like $TDOC $NKE $LULU on daily, $LVGO $SQ (weekly), $BYND monthly. Similar thoughts.'",7196,0.0003215029539312537,0.0,0.828,0.172,0.36131612686696
1166,2020-09-24 21:45:00,"$NKE Heidi O'neill sells $2.9M Worth Of Nike Stock """,591,2.640470341486534e-05,0.0,0.8079999999999999,0.192,0.2263059753843828
1168,2020-09-24 21:42:00,Largest CALL OI decreases $SNAP $TSLA $VALE $PINS $LB $WFC $AAL $SBSW $AAPL $TWTR $NFLX $DX $NKE $NIO $BAC $CVNA #BlackBoxStocks #trading #learntotrade #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading #wallstreet #StockMarket #money ',6279,0.0002805332195295084,0.0,1.0,0.0,0.0
1169,2020-09-24 21:41:00,$COST ecommerce comps at 91.3%.  Follows $NKE digital at 82%.  Some other consumer highlights as of late:  $LEN $RH $AZO $AN $MLHR.  #trendcontinues',72001,0.003216861337688189,0.0,1.0,0.0,0.0
1172,2020-09-24 21:27:00,99% millionaires crypto traders recommended this chat  86% success rate with an average profit of 15% in 4 days      $SPI $TSLA $NAK $VXRT $NKE  $AAPL $CEO $BB $ETSY $TSLA $ES $AAPL $SPI $SPY $PT $VALE $SLV $NKLA $ZM $FB $SPY $AMD $MSFT $TWTR $SPAQ $NIO ',0,0.0,0.0,0.83,0.17,0.8126
1171,2020-09-24 21:27:00,$NKE Nike - 4 (Statement of Changes in Beneficial Ownership) SEC Filing From our Stock News Alerts App',3457,0.00015445187767375545,0.0,0.838,0.162,0.4404680206069275
1173,2020-09-24 21:25:00,"#FWSells $NKE O'NEILL HEIDI, PRES: CONSUMER AND MKTPLC of NIKE, Inc. sold 22000 shares on 2020-09-23. """,399,1.782652565572127e-05,0.0,0.872,0.128,0.29600527665159404
1175,2020-09-24 21:08:00,"      Hey gang, ant thoughts on $nke earnings and where the stock may be headed next?'",665,2.9710876092868785e-05,0.0,1.0,0.0,0.0
1176,2020-09-24 21:00:00,"Best trading place,   $je $spy $sunw $pola $aapl $sqqq $nio $nkla $tsla $gnus $twtr $ge $nndm $solo $spi $spxs $spxu $bac $cbat $uvxy $xlf $mro $zom $hyg $sds $spi $nete $iwm $bbby $dkng $vxx $rad $kodk $oxy $penn $nke $tna $snap $wkhs $pton $csco $gevo'",5,2.2339004581104347e-07,0.0,0.9129999999999999,0.087,0.6369001422771202
