,ticker,date,time,headline,neg,neu,pos,compound
0,NFLX,2020-09-30,04:55PM,Tech Companies Wager Billions On Race To Win Over These Consumers,0.0,0.725,0.275,0.5859
1,NFLX,2020-09-30,04:25PM,"Netflix Inc. stock rises Wednesday, outperforms market",0.0,1.0,0.0,0.0
2,NFLX,2020-09-30,04:12PM,"Streaming Wars Likely A Fallacy, As Netflix, Other Leaders Hold Strong",0.242,0.537,0.221,-0.0772
3,NFLX,2020-09-30,02:26PM,"Alphabet Inc's Google launches Google TV, new Chromecast",0.0,1.0,0.0,0.0
4,NFLX,2020-09-30,02:24PM,"Google Launches $99 Nest Audio Speaker, New Chromecast TV Device",0.0,1.0,0.0,0.0
5,NFLX,2020-09-30,01:55PM,Jon Najarian Sees Unusual Options Activity In Netflix And Bed Bath & Beyond,0.0,1.0,0.0,0.0
6,NFLX,2020-09-30,01:02PM,Buy These 2 Stocks Today Before Another Market Dip,0.0,1.0,0.0,0.0
7,NFLX,2020-09-30,09:00AM,Google Is Stoking Antitrust Criticisms at the Worst Possible Time,0.429,0.571,0.0,-0.7184
8,NFLX,2020-09-30,08:15AM,"Lessons You Can Learn From 2 Stocks That Turned $10,000 Into Millions",0.0,1.0,0.0,0.0
9,NFLX,2020-09-30,07:00AM,"As Disney Retreats, AT&T and Comcast Have Options",0.0,1.0,0.0,0.0
10,NFLX,2020-09-29,04:25PM,"Netflix Inc. stock rises Tuesday, outperforms market",0.0,1.0,0.0,0.0
11,NFLX,2020-09-29,12:45PM,Better Buy: Netflix vs. Alphabet,0.0,0.58,0.42,0.4404
12,NFLX,2020-09-29,09:00AM,Disney+ adds a co-watching feature called GroupWatch,0.0,1.0,0.0,0.0
13,NFLX,2020-09-29,08:53AM,Jefferies Ramps Up Netflixs PT On Price Hike Bet,0.0,1.0,0.0,0.0
14,NFLX,2020-09-29,08:23AM,Has Netflix Earned Another Price Increase?,0.0,0.685,0.315,0.3182
15,NFLX,2020-09-28,04:52PM,"Netflix Inc. stock rises Monday, still underperforms market",0.0,1.0,0.0,0.0
16,NFLX,2020-09-28,04:23PM,Netflix Seen Raising Prices In Near To Midterm: Analyst,0.0,1.0,0.0,0.0
17,NFLX,2020-09-28,04:09PM,Netflix Subscribers Are Practically Begging for Another Price Increase,0.0,0.777,0.223,0.3182
18,NFLX,2020-09-28,03:50PM,"Amazon, Apple, Nvidia, Netflix, PayPal, ServiceNow: Who Got Cut Or Trimmed?",0.164,0.703,0.133,-0.1027
19,NFLX,2020-09-28,02:30PM,Google Tries to Find an App Store Fix After Fortnite Rift,0.0,1.0,0.0,0.0
20,NFLX,2020-09-28,01:01PM,"4 reasons why October could stink for the stock market, too",0.231,0.769,0.0,-0.4019
21,NFLX,2020-09-28,12:34PM,The Media Sector Fighting for Survival Through Streaming,0.263,0.737,0.0,-0.3612
22,NFLX,2020-09-28,12:25PM,Netflix Potential Price Hikes Estimated to Boost Sales,0.0,0.722,0.278,0.4019
23,NFLX,2020-09-28,10:59AM,"Markets higher with elections, tech in focus",0.0,1.0,0.0,0.0
24,NFLX,2020-09-28,10:12AM,Looking Into Netflix's Return On Capital Employed,0.0,1.0,0.0,0.0
25,NFLX,2020-09-28,08:05AM,Netflix price hike looms  here's how much more money Netflix may haul in,0.118,0.882,0.0,-0.1531
26,NFLX,2020-09-28,07:21AM,3 Wildly Successful Stocks I Wouldn't Buy With Free Money,0.216,0.48,0.304,0.2728
27,NFLX,2020-09-28,05:25AM,Big U.S. tech firms fail to comply with curb on Europe data transfers -Schrems,0.212,0.788,0.0,-0.5423
28,NFLX,2020-09-28,04:01AM,Is the controversial Netflix Keeper Test good management?,0.168,0.561,0.271,0.2732
29,NFLX,2020-09-27,03:33PM,3 Key Ways Netflix Has Changed Its Content Strategy,0.0,1.0,0.0,0.0
30,NFLX,2020-09-27,06:48AM,I Tried to Time the Stock Market by Buying Netflix and Failed. Here's What I Learned,0.202,0.798,0.0,-0.5106
31,NFLX,2020-09-26,07:25AM,COVID-19 Vaccine Delay: Buy These Stocks to Safeguard Your Portfolio,0.178,0.62,0.202,0.0772
32,NFLX,2020-09-26,04:01AM,Netflix says it does not agree with Chinese author's views on Uighur Muslims,0.15,0.85,0.0,-0.2755
33,NFLX,2020-09-25,08:39PM,"As Zoom and Videoconferencing Boom, TVs Are Getting Left Behind",0.0,1.0,0.0,0.0
34,NFLX,2020-09-25,08:05PM,Why Rival Bike Peddlers Could Help Boost Pelotons Stock,0.0,0.565,0.435,0.6597
35,NFLX,2020-09-25,05:21PM,"Data: Netflix weathering 'Cuties' backlash, cancellations were a 'short-lived phenomenon'",0.0,1.0,0.0,0.0
36,NFLX,2020-09-25,04:25PM,Netflix Inc. stock outperforms market on strong trading day,0.0,0.708,0.292,0.5106
37,NFLX,2020-09-25,04:09PM,"Market Recap: Friday, September 25",0.0,1.0,0.0,0.0
38,NFLX,2020-09-25,02:39PM,Surge in Netflix cancelations over 'Cuties' controversy was short-lived: 7Park Data,0.0,1.0,0.0,0.0
39,NFLX,2020-09-25,11:02AM,"Chart Reading: 3 Telltale Clues To Look For In Nvidia, Netflix",0.0,1.0,0.0,0.0
40,NFLX,2020-09-25,09:45AM,Google to Increase Push for Apps to Give Cut of In-App Purchases,0.146,0.694,0.16,0.0516
41,NFLX,2020-09-25,09:02AM,What most managers dont know about leading diverse teams,0.0,1.0,0.0,0.0
42,NFLX,2020-09-25,06:46AM,"Cuties Controversy: Surge in Netflix Cancellations Was Short-Lived, Data Shows",0.0,0.738,0.262,0.4939
43,NFLX,2020-09-25,06:00AM,The #MeToo movement blew up the way Hollywood operates: Jessica Alba,0.0,1.0,0.0,0.0
44,NFLX,2020-09-24,04:25PM,"Netflix Inc. stock rises Thursday, outperforms market",0.0,1.0,0.0,0.0
45,NFLX,2020-09-24,03:30PM,"U.S. senators, citing Uighurs, urge Netflix to drop planned Chinese sci-fi series",0.16,0.84,0.0,-0.2732
46,NFLX,2020-09-24,03:10PM,The rotation to more value and cyclical sectors has already begun: Wealth Consulting Group CEO,0.0,0.688,0.312,0.7089
47,NFLX,2020-09-24,02:13PM,"Amazon Unveils Echo Show 10 With Netflix Streaming, Announces Luna Cloud Gaming Service and More",0.0,0.892,0.108,0.1779
48,NFLX,2020-09-24,01:57PM,GRAPHIC-'Healthy correction' or something more? Stock swings keep investors on edge,0.0,1.0,0.0,0.0
49,NFLX,2020-09-24,01:02PM,US STOCKS-Tech stocks lift Wall Street as economic rebound slows,0.0,1.0,0.0,0.0
50,NFLX,2020-09-24,12:48PM,Why Retirement Planning Matters,0.0,0.732,0.268,0.0258
51,NFLX,2020-09-24,11:44AM,US STOCKS-Nasdaq rises on tech boost as economic recovery cools,0.0,0.769,0.231,0.4019
52,NFLX,2020-09-24,11:39AM,What a Biden presidency would mean for tech stocks,0.0,1.0,0.0,0.0
53,NFLX,2020-09-24,10:41AM,25 Best Movies On Netflix Now,0.0,0.543,0.457,0.6369
54,NFLX,2020-09-24,10:25AM,US STOCKS-Nasdaq rises on tech boost as economic recovery cools,0.0,0.769,0.231,0.4019
55,NFLX,2020-09-24,08:59AM,US STOCKS-Wall Street set to open lower as labor market recovery cools,0.167,0.833,0.0,-0.296
