,ticker,date,time,headline,neg,neu,pos,compound
0,AMD,2020-09-28,10:08PM,Dow Jones Futures: Stock Market Rally Needs To Pump Up The Volume; 7 Leaders In Buy Zones,0.0,1.0,0.0,0.0
1,AMD,2020-09-28,05:45PM,Advanced Micro Devices (AMD) Outpaces Stock Market Gains: What You Should Know,0.0,0.694,0.306,0.5267
2,AMD,2020-09-27,09:30AM,2 Bargain Tech Stocks to Buy Now,0.0,0.735,0.265,0.2023
3,AMD,2020-09-25,02:59PM,10 Companies With Top-Notch Women CEOs,0.0,1.0,0.0,0.0
4,AMD,2020-09-25,07:00AM,"Sony, Microsoft Prepare For Cage Match In New Video Game Consoles",0.0,1.0,0.0,0.0
5,AMD,2020-09-24,04:59PM,"Dow Jones Futures: Amid Whipsaw Stock Market Action, Tesla, Nvidia, Adobe, Alibaba Hold Key Support",0.0,0.838,0.162,0.4019
6,AMD,2020-09-24,08:21AM,Dow Jones Futures: Stock Market Sells Off Bearishly; Tesla Extends Battery Day Dive,0.0,0.889,0.111,0.128
7,AMD,2020-09-23,05:45PM,"Nvidia Stock, IBD 50 Stock To Watch, Hits Buy Zone After 78% Advance",0.0,1.0,0.0,0.0
8,AMD,2020-09-23,10:26AM,AMD Powers Chromebooks With 3000 C-Series Mobile Processors,0.0,1.0,0.0,0.0
9,AMD,2020-09-22,05:45PM,Advanced Micro Devices (AMD) Stock Sinks As Market Gains: What You Should Know,0.0,0.714,0.286,0.5267
10,AMD,2020-09-22,03:42PM,"IBD 50 Stocks To Watch: AMD Sets Up New Buy Point As It Takes On Intel, Nvidia",0.0,1.0,0.0,0.0
11,AMD,2020-09-22,09:00AM,"AMD Launches First Zen-based Chromebook mobile processors for faster web browsing, improved office productivity and better multitasking",0.0,0.714,0.286,0.7184
12,AMD,2020-09-22,08:21AM,"Dow Jones Futures: Stock Market Rally Gets Boost From Apple, Big Techs; Tesla Falls On Elon Musk Battery Day News",0.0,0.876,0.124,0.4019
13,AMD,2020-09-21,12:35PM,"Advanced Micro Devices, Inc. -- Moody's announces completion of a periodic review of ratings of Advanced Micro Devices, Inc.",0.0,0.8,0.2,0.4588
14,AMD,2020-09-21,08:56AM,AMD's Rapid Growth in This Market Is Here to Stay,0.0,0.776,0.224,0.3818
15,AMD,2020-09-21,08:00AM,September Pummeled 12 Top Stocks  And It's Only Half Over,0.0,0.833,0.167,0.2023
16,AMD,2020-09-17,07:19PM,"Pete Najarian Sees Unusual Options Activity In AMD, Bausch Health And Applied Materials",0.0,1.0,0.0,0.0
17,AMD,2020-09-17,01:15PM,How To Create A Synthetic Long Position In AMD Stock,0.0,0.792,0.208,0.2732
18,AMD,2020-09-17,08:45AM,"Here's How Much Investing $1,000 In AMD At Dot-Com Bubble Peak Would Be Worth Today",0.0,0.881,0.119,0.2263
19,AMD,2020-09-16,06:09PM,Sony Announces PS5 Price and Release Date. Heres How It Compares to the New Xbox.,0.0,1.0,0.0,0.0
20,AMD,2020-09-16,03:58PM,Intel Stock Is a Dud That Can No Longer Keep Up,0.344,0.656,0.0,-0.4939
21,AMD,2020-09-16,10:17AM,"The Zacks Analyst Blog Highlights: NVIDIA, Advanced Micro Devices, Intel, Apple and QUALCOMM",0.0,0.857,0.143,0.25
22,AMD,2020-09-16,09:00AM,AMD President and CEO Dr. Lisa Su to Keynote at CES 2021,0.0,1.0,0.0,0.0
23,AMD,2020-09-15,05:45PM,Advanced Micro Devices (AMD) Outpaces Stock Market Gains: What You Should Know,0.0,0.694,0.306,0.5267
24,AMD,2020-09-15,01:27PM,U.K. Said to Weigh Conditions for Nvidias $40 Billion Arm Deal,0.0,1.0,0.0,0.0
25,AMD,2020-09-15,12:50PM,Nvidia Deal Threatens Arms Role as the Switzerland of Chips,0.224,0.776,0.0,-0.3818
26,AMD,2020-09-15,09:56AM,"Semiconductor stocks are hot, and these numbers say they have more room to run",0.0,1.0,0.0,0.0
27,AMD,2020-09-15,09:27AM,NVIDIA-Arm Deal Revs Up Chip Industry: 4 Stocks in Focus,0.0,1.0,0.0,0.0
28,AMD,2020-09-15,09:08AM,"The Zacks Analyst Blog Highlights: Toyota Motor, NIKE, Honeywell, Advanced Micro Devices and Anthem",0.0,0.867,0.133,0.25
29,AMD,2020-09-15,07:58AM,Some of the world's biggest investors are 'paranoid' about tech stocks getting pounded: survey,0.0,1.0,0.0,0.0
30,AMD,2020-09-14,04:41PM,"Nvidia Aims To Take On Intel, AMD In Servers With Arm Acquisition",0.0,1.0,0.0,0.0
31,AMD,2020-09-14,02:44PM,"Top Stock Reports for Toyota, NIKE & Honeywell",0.0,0.769,0.231,0.2023
32,AMD,2020-09-14,01:30PM,SoftBank Shares Spike on Deal to Sell Arm to Nvidia. The Cash Pile Keeps Growing.,0.0,0.769,0.231,0.4404
